"id","emotion","x","y","valence","arousal"
"608bfa04767191aa4d57bfd8","Disgusted",67,360,-183,110
"608bfa04767191aa4d57bfd8","Annoyed",64,130,-186,-120
"608bfa04767191aa4d57bfd8","Angry",91,130,-159,-120
"608bfa04767191aa4d57bfd8","Afraid",86,111,-164,-139
"608bfa04767191aa4d57bfd8","Nervous",140,190,-110,-60
"5eeaa8ee94a7f8046a02a20d","Neutral",252,246,2,-4
"5eeaa8ee94a7f8046a02a20d","Surprised",253,63,3,-187
"5eeaa8ee94a7f8046a02a20d","Aroused",250,9,0,-241
"5eeaa8ee94a7f8046a02a20d","Peppy",272,69,22,-181
"5eeaa8ee94a7f8046a02a20d","Enthusiastic",443,200,193,-50
"5eeaa8ee94a7f8046a02a20d","Happy",484,249,234,-1
"5eeaa8ee94a7f8046a02a20d","Satisfied",448,226,198,-24
"5eeaa8ee94a7f8046a02a20d","Relaxed",368,378,118,128
"5eeaa8ee94a7f8046a02a20d","Calm",282,444,32,194
"5eeaa8ee94a7f8046a02a20d","Sleepy",252,446,2,196
"5eeaa8ee94a7f8046a02a20d","Still",252,248,2,-2
"5eeaa8ee94a7f8046a02a20d","Quiet",250,446,0,196
"5eeaa8ee94a7f8046a02a20d","Sluggish",198,436,-52,186
"5eeaa8ee94a7f8046a02a20d","Sad",63,279,-187,29
"5eeaa8ee94a7f8046a02a20d","Disappointed",62,247,-188,-3
"5eeaa8ee94a7f8046a02a20d","Disgusted",64,136,-186,-114
"5eeaa8ee94a7f8046a02a20d","Annoyed",120,179,-130,-71
"5eeaa8ee94a7f8046a02a20d","Angry",55,58,-195,-192
"5eeaa8ee94a7f8046a02a20d","Afraid",43,191,-207,-59
"5eeaa8ee94a7f8046a02a20d","Nervous",93,101,-157,-149
"65b40fa5fc13e92b9c793475","Neutral",249,248,-1,-2
"65b40fa5fc13e92b9c793475","Surprised",251,101,1,-149
"65b40fa5fc13e92b9c793475","Aroused",347,55,97,-195
"65b40fa5fc13e92b9c793475","Peppy",301,159,51,-91
"65b40fa5fc13e92b9c793475","Enthusiastic",385,96,135,-154
"65b40fa5fc13e92b9c793475","Happy",381,143,131,-107
"65b40fa5fc13e92b9c793475","Satisfied",375,177,125,-73
"65b40fa5fc13e92b9c793475","Relaxed",329,456,79,206
"65b40fa5fc13e92b9c793475","Calm",394,455,144,205
"65b40fa5fc13e92b9c793475","Sleepy",219,435,-31,185
"65b40fa5fc13e92b9c793475","Still",265,383,15,133
"65b40fa5fc13e92b9c793475","Quiet",250,402,0,152
"65b40fa5fc13e92b9c793475","Sluggish",185,448,-65,198
"65b40fa5fc13e92b9c793475","Sad",79,459,-171,209
"65b40fa5fc13e92b9c793475","Disappointed",155,404,-95,154
"65b40fa5fc13e92b9c793475","Disgusted",156,234,-94,-16
"65b40fa5fc13e92b9c793475","Annoyed",143,334,-107,84
"65b40fa5fc13e92b9c793475","Angry",89,146,-161,-104
"65b40fa5fc13e92b9c793475","Afraid",103,47,-147,-203
"65b40fa5fc13e92b9c793475","Nervous",101,203,-149,-47
"63616240cc69594f32b0ff2e","Neutral",250,248,0,-2
"63616240cc69594f32b0ff2e","Surprised",251,67,1,-183
"63616240cc69594f32b0ff2e","Aroused",266,67,16,-183
"63616240cc69594f32b0ff2e","Peppy",429,184,179,-66
"63616240cc69594f32b0ff2e","Enthusiastic",427,127,177,-123
"63616240cc69594f32b0ff2e","Happy",496,173,246,-77
"63616240cc69594f32b0ff2e","Satisfied",497,232,247,-18
"63616240cc69594f32b0ff2e","Relaxed",400,379,150,129
"63616240cc69594f32b0ff2e","Calm",313,248,63,-2
"63616240cc69594f32b0ff2e","Sleepy",195,420,-55,170
"63616240cc69594f32b0ff2e","Still",273,285,23,35
"63616240cc69594f32b0ff2e","Quiet",250,315,0,65
"63616240cc69594f32b0ff2e","Sluggish",190,350,-60,100
"63616240cc69594f32b0ff2e","Sad",53,238,-197,-12
"63616240cc69594f32b0ff2e","Disappointed",54,234,-196,-16
"63616240cc69594f32b0ff2e","Disgusted",43,175,-207,-75
"63616240cc69594f32b0ff2e","Annoyed",127,160,-123,-90
"63616240cc69594f32b0ff2e","Angry",38,151,-212,-99
"63616240cc69594f32b0ff2e","Afraid",67,59,-183,-191
"63616240cc69594f32b0ff2e","Nervous",155,71,-95,-179
"65cbcf2fa40cc5fe7ae5ec90","Neutral",250,249,0,-1
"65cbcf2fa40cc5fe7ae5ec90","Surprised",359,120,109,-130
"65cbcf2fa40cc5fe7ae5ec90","Aroused",300,121,50,-129
"65cbcf2fa40cc5fe7ae5ec90","Peppy",417,122,167,-128
"65cbcf2fa40cc5fe7ae5ec90","Enthusiastic",387,84,137,-166
"65cbcf2fa40cc5fe7ae5ec90","Happy",395,101,145,-149
"65cbcf2fa40cc5fe7ae5ec90","Satisfied",305,125,55,-125
"65cbcf2fa40cc5fe7ae5ec90","Relaxed",277,203,27,-47
"65cbcf2fa40cc5fe7ae5ec90","Calm",295,294,45,44
"65cbcf2fa40cc5fe7ae5ec90","Sleepy",253,413,3,163
"65cbcf2fa40cc5fe7ae5ec90","Still",207,351,-43,101
"65cbcf2fa40cc5fe7ae5ec90","Quiet",267,318,17,68
"65cbcf2fa40cc5fe7ae5ec90","Sluggish",187,402,-63,152
"65cbcf2fa40cc5fe7ae5ec90","Sad",161,411,-89,161
"65cbcf2fa40cc5fe7ae5ec90","Disappointed",152,293,-98,43
"65cbcf2fa40cc5fe7ae5ec90","Disgusted",219,414,-31,164
"65cbcf2fa40cc5fe7ae5ec90","Annoyed",149,407,-101,157
"65cbcf2fa40cc5fe7ae5ec90","Angry",176,382,-74,132
"65cbcf2fa40cc5fe7ae5ec90","Afraid",220,368,-30,118
"65cbcf2fa40cc5fe7ae5ec90","Nervous",217,133,-33,-117
"63251e479509813fab713ad2","Neutral",251,459,1,209
"63251e479509813fab713ad2","Surprised",265,38,15,-212
"63251e479509813fab713ad2","Aroused",426,9,176,-241
"63251e479509813fab713ad2","Peppy",455,16,205,-234
"63251e479509813fab713ad2","Enthusiastic",423,21,173,-229
"63251e479509813fab713ad2","Happy",436,19,186,-231
"63251e479509813fab713ad2","Satisfied",453,86,203,-164
"63251e479509813fab713ad2","Relaxed",462,426,212,176
"63251e479509813fab713ad2","Calm",466,482,216,232
"63251e479509813fab713ad2","Sleepy",253,491,3,241
"63251e479509813fab713ad2","Still",251,401,1,151
"63251e479509813fab713ad2","Quiet",251,380,1,130
"63251e479509813fab713ad2","Sluggish",173,491,-77,241
"63251e479509813fab713ad2","Sad",33,284,-217,34
"63251e479509813fab713ad2","Disappointed",65,128,-185,-122
"63251e479509813fab713ad2","Disgusted",15,8,-235,-242
"63251e479509813fab713ad2","Annoyed",65,14,-185,-236
"63251e479509813fab713ad2","Angry",13,11,-237,-239
"63251e479509813fab713ad2","Afraid",41,10,-209,-240
"63251e479509813fab713ad2","Nervous",99,70,-151,-180
"59014a56baa70f0001ea4c3b","Neutral",250,242,0,-8
"59014a56baa70f0001ea4c3b","Surprised",411,100,161,-150
"59014a56baa70f0001ea4c3b","Aroused",444,69,194,-181
"59014a56baa70f0001ea4c3b","Peppy",419,188,169,-62
"59014a56baa70f0001ea4c3b","Enthusiastic",422,159,172,-91
"59014a56baa70f0001ea4c3b","Happy",344,200,94,-50
"59014a56baa70f0001ea4c3b","Satisfied",366,147,116,-103
"59014a56baa70f0001ea4c3b","Relaxed",433,430,183,180
"59014a56baa70f0001ea4c3b","Calm",431,442,181,192
"59014a56baa70f0001ea4c3b","Sleepy",297,420,47,170
"59014a56baa70f0001ea4c3b","Still",278,291,28,41
"59014a56baa70f0001ea4c3b","Quiet",392,430,142,180
"59014a56baa70f0001ea4c3b","Sluggish",213,327,-37,77
"59014a56baa70f0001ea4c3b","Sad",194,305,-56,55
"59014a56baa70f0001ea4c3b","Disappointed",183,203,-67,-47
"59014a56baa70f0001ea4c3b","Disgusted",80,133,-170,-117
"59014a56baa70f0001ea4c3b","Annoyed",89,56,-161,-194
"59014a56baa70f0001ea4c3b","Angry",148,167,-102,-83
"59014a56baa70f0001ea4c3b","Afraid",113,166,-137,-84
"59014a56baa70f0001ea4c3b","Nervous",195,294,-55,44
"631c8e97db06f601f81bd82f","Neutral",247,248,-3,-2
"631c8e97db06f601f81bd82f","Surprised",253,62,3,-188
"631c8e97db06f601f81bd82f","Aroused",250,9,0,-241
"631c8e97db06f601f81bd82f","Peppy",213,460,-37,210
"631c8e97db06f601f81bd82f","Enthusiastic",415,41,165,-209
"631c8e97db06f601f81bd82f","Happy",366,139,116,-111
"631c8e97db06f601f81bd82f","Satisfied",397,99,147,-151
"631c8e97db06f601f81bd82f","Relaxed",395,461,145,211
"631c8e97db06f601f81bd82f","Calm",313,338,63,88
"631c8e97db06f601f81bd82f","Sleepy",255,471,5,221
"631c8e97db06f601f81bd82f","Still",255,238,5,-12
"631c8e97db06f601f81bd82f","Quiet",314,480,64,230
"631c8e97db06f601f81bd82f","Sluggish",110,373,-140,123
"631c8e97db06f601f81bd82f","Sad",25,247,-225,-3
"631c8e97db06f601f81bd82f","Disappointed",26,121,-224,-129
"631c8e97db06f601f81bd82f","Disgusted",115,406,-135,156
"631c8e97db06f601f81bd82f","Annoyed",121,211,-129,-39
"631c8e97db06f601f81bd82f","Angry",33,54,-217,-196
"631c8e97db06f601f81bd82f","Afraid",188,51,-62,-199
"631c8e97db06f601f81bd82f","Nervous",123,51,-127,-199
"65847ecf0896ca006d2c00b7","Neutral",250,250,0,0
"65847ecf0896ca006d2c00b7","Surprised",341,160,91,-90
"65847ecf0896ca006d2c00b7","Aroused",252,25,2,-225
"65847ecf0896ca006d2c00b7","Peppy",342,54,92,-196
"65847ecf0896ca006d2c00b7","Enthusiastic",454,29,204,-221
"65847ecf0896ca006d2c00b7","Happy",474,106,224,-144
"65847ecf0896ca006d2c00b7","Satisfied",485,193,235,-57
"65847ecf0896ca006d2c00b7","Relaxed",478,457,228,207
"65847ecf0896ca006d2c00b7","Calm",468,452,218,202
"65847ecf0896ca006d2c00b7","Sleepy",253,451,3,201
"65847ecf0896ca006d2c00b7","Still",253,459,3,209
"65847ecf0896ca006d2c00b7","Quiet",254,382,4,132
"65847ecf0896ca006d2c00b7","Sluggish",251,436,1,186
"65847ecf0896ca006d2c00b7","Sad",33,385,-217,135
"65847ecf0896ca006d2c00b7","Disappointed",38,292,-212,42
"65847ecf0896ca006d2c00b7","Disgusted",17,99,-233,-151
"65847ecf0896ca006d2c00b7","Annoyed",40,110,-210,-140
"65847ecf0896ca006d2c00b7","Angry",47,101,-203,-149
"65847ecf0896ca006d2c00b7","Afraid",23,61,-227,-189
"65847ecf0896ca006d2c00b7","Nervous",204,155,-46,-95
"631cfe68ec3769b3711bd80d","Neutral",248,247,-2,-3
"631cfe68ec3769b3711bd80d","Surprised",250,69,0,-181
"631cfe68ec3769b3711bd80d","Aroused",248,70,-2,-180
"631cfe68ec3769b3711bd80d","Peppy",353,167,103,-83
"631cfe68ec3769b3711bd80d","Enthusiastic",393,153,143,-97
"631cfe68ec3769b3711bd80d","Happy",475,215,225,-35
"631cfe68ec3769b3711bd80d","Satisfied",405,196,155,-54
"631cfe68ec3769b3711bd80d","Relaxed",300,404,50,154
"631cfe68ec3769b3711bd80d","Calm",247,248,-3,-2
"631cfe68ec3769b3711bd80d","Sleepy",276,251,26,1
"631cfe68ec3769b3711bd80d","Still",249,436,-1,186
"631cfe68ec3769b3711bd80d","Quiet",250,375,0,125
"631cfe68ec3769b3711bd80d","Sluggish",121,387,-129,137
"631cfe68ec3769b3711bd80d","Sad",161,269,-89,19
"631cfe68ec3769b3711bd80d","Disappointed",130,249,-120,-1
"631cfe68ec3769b3711bd80d","Disgusted",52,221,-198,-29
"631cfe68ec3769b3711bd80d","Annoyed",33,248,-217,-2
"631cfe68ec3769b3711bd80d","Angry",78,91,-172,-159
"631cfe68ec3769b3711bd80d","Afraid",248,103,-2,-147
"631cfe68ec3769b3711bd80d","Nervous",252,102,2,-148
"5c12f106c4b80e000192c472","Neutral",250,249,0,-1
"5c12f106c4b80e000192c472","Surprised",276,137,26,-113
"5c12f106c4b80e000192c472","Aroused",486,11,236,-239
"5c12f106c4b80e000192c472","Peppy",476,194,226,-56
"5c12f106c4b80e000192c472","Enthusiastic",477,24,227,-226
"5c12f106c4b80e000192c472","Happy",473,143,223,-107
"5c12f106c4b80e000192c472","Satisfied",472,191,222,-59
"5c12f106c4b80e000192c472","Relaxed",464,356,214,106
"5c12f106c4b80e000192c472","Calm",478,472,228,222
"5c12f106c4b80e000192c472","Sleepy",480,455,230,205
"5c12f106c4b80e000192c472","Still",303,483,53,233
"5c12f106c4b80e000192c472","Quiet",247,483,-3,233
"5c12f106c4b80e000192c472","Sluggish",187,486,-63,236
"5c12f106c4b80e000192c472","Sad",115,397,-135,147
"5c12f106c4b80e000192c472","Disappointed",69,289,-181,39
"5c12f106c4b80e000192c472","Disgusted",46,23,-204,-227
"5c12f106c4b80e000192c472","Annoyed",104,210,-146,-40
"5c12f106c4b80e000192c472","Angry",39,29,-211,-221
"5c12f106c4b80e000192c472","Afraid",62,16,-188,-234
"5c12f106c4b80e000192c472","Nervous",10,303,-240,53
"614e3f7def73ee04e730819e","Neutral",250,244,0,-6
"614e3f7def73ee04e730819e","Surprised",422,87,172,-163
"614e3f7def73ee04e730819e","Aroused",424,27,174,-223
"614e3f7def73ee04e730819e","Peppy",455,111,205,-139
"614e3f7def73ee04e730819e","Enthusiastic",475,28,225,-222
"614e3f7def73ee04e730819e","Happy",481,113,231,-137
"614e3f7def73ee04e730819e","Satisfied",421,214,171,-36
"614e3f7def73ee04e730819e","Relaxed",475,438,225,188
"614e3f7def73ee04e730819e","Calm",448,404,198,154
"614e3f7def73ee04e730819e","Sleepy",209,462,-41,212
"614e3f7def73ee04e730819e","Still",315,451,65,201
"614e3f7def73ee04e730819e","Quiet",407,404,157,154
"614e3f7def73ee04e730819e","Sluggish",137,418,-113,168
"614e3f7def73ee04e730819e","Sad",46,314,-204,64
"614e3f7def73ee04e730819e","Disappointed",100,370,-150,120
"614e3f7def73ee04e730819e","Disgusted",13,183,-237,-67
"614e3f7def73ee04e730819e","Annoyed",90,153,-160,-97
"614e3f7def73ee04e730819e","Angry",30,47,-220,-203
"614e3f7def73ee04e730819e","Afraid",22,75,-228,-175
"614e3f7def73ee04e730819e","Nervous",137,126,-113,-124
"5a02083e087f2e0001eadbdb","Neutral",253,249,3,-1
"5a02083e087f2e0001eadbdb","Surprised",251,56,1,-194
"5a02083e087f2e0001eadbdb","Aroused",268,46,18,-204
"5a02083e087f2e0001eadbdb","Peppy",392,65,142,-185
"5a02083e087f2e0001eadbdb","Enthusiastic",367,149,117,-101
"5a02083e087f2e0001eadbdb","Happy",474,115,224,-135
"5a02083e087f2e0001eadbdb","Satisfied",419,284,169,34
"5a02083e087f2e0001eadbdb","Relaxed",410,452,160,202
"5a02083e087f2e0001eadbdb","Calm",329,443,79,193
"5a02083e087f2e0001eadbdb","Sleepy",279,441,29,191
"5a02083e087f2e0001eadbdb","Still",306,425,56,175
"5a02083e087f2e0001eadbdb","Quiet",298,467,48,217
"5a02083e087f2e0001eadbdb","Sluggish",236,459,-14,209
"5a02083e087f2e0001eadbdb","Sad",75,291,-175,41
"5a02083e087f2e0001eadbdb","Disappointed",153,280,-97,30
"5a02083e087f2e0001eadbdb","Disgusted",79,206,-171,-44
"5a02083e087f2e0001eadbdb","Annoyed",124,85,-126,-165
"5a02083e087f2e0001eadbdb","Angry",33,40,-217,-210
"5a02083e087f2e0001eadbdb","Afraid",41,56,-209,-194
"5a02083e087f2e0001eadbdb","Nervous",106,75,-144,-175
"631916ad7afacf6bf7b9a0f6","Neutral",250,249,0,-1
"631916ad7afacf6bf7b9a0f6","Surprised",250,93,0,-157
"631916ad7afacf6bf7b9a0f6","Aroused",251,61,1,-189
"631916ad7afacf6bf7b9a0f6","Peppy",332,99,82,-151
"631916ad7afacf6bf7b9a0f6","Enthusiastic",324,58,74,-192
"631916ad7afacf6bf7b9a0f6","Happy",470,130,220,-120
"631916ad7afacf6bf7b9a0f6","Satisfied",426,249,176,-1
"631916ad7afacf6bf7b9a0f6","Relaxed",441,246,191,-4
"631916ad7afacf6bf7b9a0f6","Calm",438,249,188,-1
"631916ad7afacf6bf7b9a0f6","Sleepy",252,458,2,208
"631916ad7afacf6bf7b9a0f6","Still",252,249,2,-1
"631916ad7afacf6bf7b9a0f6","Quiet",250,249,0,-1
"631916ad7afacf6bf7b9a0f6","Sluggish",250,468,0,218
"631916ad7afacf6bf7b9a0f6","Sad",89,382,-161,132
"631916ad7afacf6bf7b9a0f6","Disappointed",112,399,-138,149
"631916ad7afacf6bf7b9a0f6","Disgusted",31,145,-219,-105
"631916ad7afacf6bf7b9a0f6","Annoyed",58,143,-192,-107
"631916ad7afacf6bf7b9a0f6","Angry",63,109,-187,-141
"631916ad7afacf6bf7b9a0f6","Afraid",62,119,-188,-131
"631916ad7afacf6bf7b9a0f6","Nervous",39,133,-211,-117
"559e82dffdf99b7a9a124180","Neutral",251,247,1,-3
"559e82dffdf99b7a9a124180","Surprised",289,60,39,-190
"559e82dffdf99b7a9a124180","Aroused",253,69,3,-181
"559e82dffdf99b7a9a124180","Peppy",387,148,137,-102
"559e82dffdf99b7a9a124180","Enthusiastic",446,22,196,-228
"559e82dffdf99b7a9a124180","Happy",459,64,209,-186
"559e82dffdf99b7a9a124180","Satisfied",470,54,220,-196
"559e82dffdf99b7a9a124180","Relaxed",474,430,224,180
"559e82dffdf99b7a9a124180","Calm",341,486,91,236
"559e82dffdf99b7a9a124180","Sleepy",278,478,28,228
"559e82dffdf99b7a9a124180","Still",270,485,20,235
"559e82dffdf99b7a9a124180","Quiet",302,465,52,215
"559e82dffdf99b7a9a124180","Sluggish",226,480,-24,230
"559e82dffdf99b7a9a124180","Sad",42,343,-208,93
"559e82dffdf99b7a9a124180","Disappointed",71,209,-179,-41
"559e82dffdf99b7a9a124180","Disgusted",43,88,-207,-162
"559e82dffdf99b7a9a124180","Annoyed",61,184,-189,-66
"559e82dffdf99b7a9a124180","Angry",44,28,-206,-222
"559e82dffdf99b7a9a124180","Afraid",39,308,-211,58
"559e82dffdf99b7a9a124180","Nervous",242,276,-8,26
"5c69f9dd4b5bb30001b3d31c","Neutral",251,248,1,-2
"5c69f9dd4b5bb30001b3d31c","Surprised",252,33,2,-217
"5c69f9dd4b5bb30001b3d31c","Aroused",250,16,0,-234
"5c69f9dd4b5bb30001b3d31c","Peppy",383,89,133,-161
"5c69f9dd4b5bb30001b3d31c","Enthusiastic",405,103,155,-147
"5c69f9dd4b5bb30001b3d31c","Happy",454,189,204,-61
"5c69f9dd4b5bb30001b3d31c","Satisfied",461,247,211,-3
"5c69f9dd4b5bb30001b3d31c","Relaxed",460,445,210,195
"5c69f9dd4b5bb30001b3d31c","Calm",455,397,205,147
"5c69f9dd4b5bb30001b3d31c","Sleepy",249,427,-1,177
"5c69f9dd4b5bb30001b3d31c","Still",251,422,1,172
"5c69f9dd4b5bb30001b3d31c","Quiet",272,457,22,207
"5c69f9dd4b5bb30001b3d31c","Sluggish",220,453,-30,203
"5c69f9dd4b5bb30001b3d31c","Sad",52,352,-198,102
"5c69f9dd4b5bb30001b3d31c","Disappointed",89,247,-161,-3
"5c69f9dd4b5bb30001b3d31c","Disgusted",51,229,-199,-21
"5c69f9dd4b5bb30001b3d31c","Annoyed",72,164,-178,-86
"5c69f9dd4b5bb30001b3d31c","Angry",79,41,-171,-209
"5c69f9dd4b5bb30001b3d31c","Afraid",132,128,-118,-122
"5c69f9dd4b5bb30001b3d31c","Nervous",107,107,-143,-143
"5b0c65c11e55760001b96e90","Neutral",249,249,-1,-1
"5b0c65c11e55760001b96e90","Surprised",267,72,17,-178
"5b0c65c11e55760001b96e90","Aroused",251,41,1,-209
"5b0c65c11e55760001b96e90","Peppy",252,219,2,-31
"5b0c65c11e55760001b96e90","Enthusiastic",440,40,190,-210
"5b0c65c11e55760001b96e90","Happy",464,248,214,-2
"5b0c65c11e55760001b96e90","Satisfied",461,247,211,-3
"5b0c65c11e55760001b96e90","Relaxed",253,449,3,199
"5b0c65c11e55760001b96e90","Calm",252,459,2,209
"5b0c65c11e55760001b96e90","Sleepy",251,457,1,207
"5b0c65c11e55760001b96e90","Still",253,454,3,204
"5b0c65c11e55760001b96e90","Quiet",251,442,1,192
"5b0c65c11e55760001b96e90","Sluggish",249,444,-1,194
"5b0c65c11e55760001b96e90","Sad",65,250,-185,0
"5b0c65c11e55760001b96e90","Disappointed",97,290,-153,40
"5b0c65c11e55760001b96e90","Disgusted",34,215,-216,-35
"5b0c65c11e55760001b96e90","Annoyed",206,83,-44,-167
"5b0c65c11e55760001b96e90","Angry",49,121,-201,-129
"5b0c65c11e55760001b96e90","Afraid",37,306,-213,56
"5b0c65c11e55760001b96e90","Nervous",135,118,-115,-132
"6563b8c95e1de3467955294d","Neutral",247,246,-3,-4
"6563b8c95e1de3467955294d","Surprised",246,9,-4,-241
"6563b8c95e1de3467955294d","Aroused",267,60,17,-190
"6563b8c95e1de3467955294d","Peppy",381,41,131,-209
"6563b8c95e1de3467955294d","Enthusiastic",392,73,142,-177
"6563b8c95e1de3467955294d","Happy",362,77,112,-173
"6563b8c95e1de3467955294d","Satisfied",431,17,181,-233
"6563b8c95e1de3467955294d","Relaxed",422,481,172,231
"6563b8c95e1de3467955294d","Calm",490,285,240,35
"6563b8c95e1de3467955294d","Sleepy",251,490,1,240
"6563b8c95e1de3467955294d","Still",392,367,142,117
"6563b8c95e1de3467955294d","Quiet",249,245,-1,-5
"6563b8c95e1de3467955294d","Sluggish",218,425,-32,175
"6563b8c95e1de3467955294d","Sad",205,28,-45,-222
"6563b8c95e1de3467955294d","Disappointed",53,139,-197,-111
"6563b8c95e1de3467955294d","Disgusted",114,49,-136,-201
"6563b8c95e1de3467955294d","Annoyed",90,45,-160,-205
"6563b8c95e1de3467955294d","Angry",25,13,-225,-237
"6563b8c95e1de3467955294d","Afraid",134,22,-116,-228
"6563b8c95e1de3467955294d","Nervous",82,18,-168,-232
"6431e35b9b95664b23f48b72","Neutral",252,249,2,-1
"6431e35b9b95664b23f48b72","Surprised",291,66,41,-184
"6431e35b9b95664b23f48b72","Aroused",310,13,60,-237
"6431e35b9b95664b23f48b72","Peppy",347,64,97,-186
"6431e35b9b95664b23f48b72","Enthusiastic",450,121,200,-129
"6431e35b9b95664b23f48b72","Happy",450,152,200,-98
"6431e35b9b95664b23f48b72","Satisfied",420,101,170,-149
"6431e35b9b95664b23f48b72","Relaxed",381,397,131,147
"6431e35b9b95664b23f48b72","Calm",430,305,180,55
"6431e35b9b95664b23f48b72","Sleepy",352,461,102,211
"6431e35b9b95664b23f48b72","Still",289,284,39,34
"6431e35b9b95664b23f48b72","Quiet",309,298,59,48
"6431e35b9b95664b23f48b72","Sluggish",131,449,-119,199
"6431e35b9b95664b23f48b72","Sad",86,349,-164,99
"6431e35b9b95664b23f48b72","Disappointed",126,215,-124,-35
"6431e35b9b95664b23f48b72","Disgusted",62,133,-188,-117
"6431e35b9b95664b23f48b72","Annoyed",188,133,-62,-117
"6431e35b9b95664b23f48b72","Angry",106,39,-144,-211
"6431e35b9b95664b23f48b72","Afraid",49,22,-201,-228
"6431e35b9b95664b23f48b72","Nervous",99,73,-151,-177
"5f4d07b4fae27694de8f5af1","Neutral",256,250,6,0
"5f4d07b4fae27694de8f5af1","Surprised",252,76,2,-174
"5f4d07b4fae27694de8f5af1","Aroused",252,107,2,-143
"5f4d07b4fae27694de8f5af1","Peppy",389,66,139,-184
"5f4d07b4fae27694de8f5af1","Enthusiastic",422,112,172,-138
"5f4d07b4fae27694de8f5af1","Happy",452,202,202,-48
"5f4d07b4fae27694de8f5af1","Satisfied",375,252,125,2
"5f4d07b4fae27694de8f5af1","Relaxed",475,430,225,180
"5f4d07b4fae27694de8f5af1","Calm",422,416,172,166
"5f4d07b4fae27694de8f5af1","Sleepy",140,310,-110,60
"5f4d07b4fae27694de8f5af1","Still",251,247,1,-3
"5f4d07b4fae27694de8f5af1","Quiet",252,411,2,161
"5f4d07b4fae27694de8f5af1","Sluggish",90,400,-160,150
"5f4d07b4fae27694de8f5af1","Sad",67,254,-183,4
"5f4d07b4fae27694de8f5af1","Disappointed",163,229,-87,-21
"5f4d07b4fae27694de8f5af1","Disgusted",72,145,-178,-105
"5f4d07b4fae27694de8f5af1","Annoyed",70,136,-180,-114
"5f4d07b4fae27694de8f5af1","Angry",121,117,-129,-133
"5f4d07b4fae27694de8f5af1","Afraid",111,112,-139,-138
"5f4d07b4fae27694de8f5af1","Nervous",103,201,-147,-49
"63a49d5bb18f18863fe82dae","Neutral",252,249,2,-1
"63a49d5bb18f18863fe82dae","Surprised",258,205,8,-45
"63a49d5bb18f18863fe82dae","Aroused",255,292,5,42
"63a49d5bb18f18863fe82dae","Peppy",254,308,4,58
"63a49d5bb18f18863fe82dae","Enthusiastic",253,358,3,108
"63a49d5bb18f18863fe82dae","Happy",255,400,5,150
"63a49d5bb18f18863fe82dae","Satisfied",253,416,3,166
"63a49d5bb18f18863fe82dae","Relaxed",254,446,4,196
"63a49d5bb18f18863fe82dae","Calm",251,419,1,169
"63a49d5bb18f18863fe82dae","Sleepy",248,72,-2,-178
"63a49d5bb18f18863fe82dae","Still",251,185,1,-65
"63a49d5bb18f18863fe82dae","Quiet",252,58,2,-192
"63a49d5bb18f18863fe82dae","Sluggish",252,289,2,39
"63a49d5bb18f18863fe82dae","Sad",249,108,-1,-142
"63a49d5bb18f18863fe82dae","Disappointed",NA,NA,NA,NA
"63a49d5bb18f18863fe82dae","Disgusted",247,174,-3,-76
"63a49d5bb18f18863fe82dae","Annoyed",254,53,4,-197
"63a49d5bb18f18863fe82dae","Angry",251,423,1,173
"63a49d5bb18f18863fe82dae","Afraid",253,342,3,92
"63a49d5bb18f18863fe82dae","Nervous",253,69,3,-181
"638f8a0121203e0ddbf80e02","Neutral",252,248,2,-2
"638f8a0121203e0ddbf80e02","Surprised",324,52,74,-198
"638f8a0121203e0ddbf80e02","Aroused",325,39,75,-211
"638f8a0121203e0ddbf80e02","Peppy",439,64,189,-186
"638f8a0121203e0ddbf80e02","Enthusiastic",415,48,165,-202
"638f8a0121203e0ddbf80e02","Happy",478,20,228,-230
"638f8a0121203e0ddbf80e02","Satisfied",253,108,3,-142
"638f8a0121203e0ddbf80e02","Relaxed",459,206,209,-44
"638f8a0121203e0ddbf80e02","Calm",447,444,197,194
"638f8a0121203e0ddbf80e02","Sleepy",421,479,171,229
"638f8a0121203e0ddbf80e02","Still",247,251,-3,1
